make,model,year,trim,fuel_type,drivetrain,city_fuel_economy,hwy_fuel_economy,comb_fuel_economy,transmission_type,min_price,med_price,image,expert_score,consumer_score,make_id,model_id,trim_id,fuel_type_id,drivetrain_id,image_id
gmc,canyon-crew-cab,2020,Canyon Crew Cab SLT Pickup 4D 5 ft,Gas,4WD,17,24,19,Automatic,30263,29816,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13063/2020-GMC-Canyon%20Crew%20Cab-front_13063_032_1805x810_GS6_cropped.png?downsize=750:*,4.2,4.3,11,290,2590,1,5,2127
gmc,canyon-crew-cab,2020,Canyon Crew Cab All Terrain Pickup 4D 6 ft,Gas,4WD,17,24,19,Automatic,32240,29816,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13063/2020-GMC-Canyon%20Crew%20Cab-front_13063_032_1805x810_GS6_cropped.png?downsize=750:*,4.2,4.3,11,290,2591,1,5,2127
gmc,canyon-crew-cab,2020,Canyon Crew Cab Denali Pickup 4D 6 ft,Gas,4WD,17,24,19,Automatic,32470,29816,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13063/2020-GMC-Canyon%20Crew%20Cab-front_13063_032_1805x810_GS6_cropped.png?downsize=750:*,4.2,4.3,11,290,2539,1,5,2127
gmc,canyon-crew-cab,2020,Canyon Crew Cab SLT Pickup 4D 6 ft,Gas,4WD,17,24,19,Automatic,32562,29816,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13063/2020-GMC-Canyon%20Crew%20Cab-front_13063_032_1805x810_GS6_cropped.png?downsize=750:*,4.2,4.3,11,290,2592,1,5,2127
gmc,acadia,2020,Acadia SLE Sport Utility 4D,Gas,FWD,21,27,23,Automatic,20114,23773,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13969/2020-GMC-Acadia-front_13969_032_1824x850_GCI_cropped.png?downsize=750:*,4.1,4.2,11,295,2570,1,2,2128
gmc,acadia,2020,Acadia SL Sport Utility 4D,Gas,FWD,21,27,23,Automatic,21938,23773,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13969/2020-GMC-Acadia-front_13969_032_1824x850_GCI_cropped.png?downsize=750:*,4.1,4.2,11,295,2571,1,2,2128
gmc,acadia,2020,Acadia SLT Sport Utility 4D,Gas,AWD,21,27,23,Automatic,23773,23773,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13969/2020-GMC-Acadia-front_13969_032_1824x850_GCI_cropped.png?downsize=750:*,4.1,4.2,11,295,2572,1,1,2128
gmc,acadia,2020,Acadia AT4 Sport Utility 4D,Gas,AWD,18,25,21,Automatic,26395,23773,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13969/2020-GMC-Acadia-front_13969_032_1824x850_GCI_cropped.png?downsize=750:*,4.1,4.2,11,295,2573,1,1,2128
gmc,acadia,2020,Acadia Denali Sport Utility 4D,Gas,AWD,18,25,21,Automatic,26545,23773,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13969/2020-GMC-Acadia-front_13969_032_1824x850_GCI_cropped.png?downsize=750:*,4.1,4.2,11,295,2574,1,1,2128
gmc,savana-2500-cargo,2020,500 Cargo Regular Van 3D,Gas,RWD,0,0,0,Automatic,22228,25616,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12611/2020-GMC-Savana%202500%20Cargo-front_12611_032_1860x937_GAZ_cropped.png?downsize=750:*,0.0,0.0,11,306,1260,1,4,2129
gmc,savana-2500-cargo,2020,500 Cargo Extended Van 3D,Gas,RWD,0,0,0,Automatic,29004,25616,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12611/2020-GMC-Savana%202500%20Cargo-front_12611_032_1860x937_GAZ_cropped.png?downsize=750:*,0.0,0.0,11,306,1259,1,4,2129
gmc,savana-3500-cargo,2020,Savana 3500 Cargo Regular Van 3D,Flexible Fuel,RWD,0,0,0,Automatic,30220,30470,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14093/2020-GMC-Savana%203500%20Cargo-front_14093_032_1854x935_G7C_cropped.png?downsize=750:*,0.0,0.0,11,307,2528,5,4,2130
gmc,savana-3500-cargo,2020,Savana 3500 Cargo Extended Van 3D,Flexible Fuel,RWD,0,0,0,Automatic,30721,30470,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14093/2020-GMC-Savana%203500%20Cargo-front_14093_032_1854x935_G7C_cropped.png?downsize=750:*,0.0,0.0,11,307,2557,5,4,2130
gmc,savana-2500-passenger,2020,500 Passenger LS Van 3D,Gas,RWD,0,0,0,Automatic,30407,33403,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11709/2020-GMC-Savana%202500%20Passenger-front_11709_032_1844x880_GBA_cropped.png?downsize=750:*,0.0,4.4,11,308,1267,1,4,2131
gmc,savana-2500-passenger,2020,500 Passenger LT Van 3D,Flexible Fuel,RWD,0,0,0,Automatic,36400,33403,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11709/2020-GMC-Savana%202500%20Passenger-front_11709_032_1844x880_GBA_cropped.png?downsize=750:*,0.0,4.4,11,308,1268,5,4,2131
gmc,sierra-2500-hd-regular-cab,2020,D 8 ft,Gas,4WD,0,0,0,Automatic,31484,33065,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14349/2020-GMC-Sierra%202500%20HD%20Regular%20Cab-front_14349_032_1841x858_GBA_cropped.png?downsize=750:*,0.0,4.0,11,297,1210,1,5,2132
gmc,sierra-2500-hd-regular-cab,2020,D 8 ft,Gas,4WD,0,0,0,Automatic,34647,33065,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14349/2020-GMC-Sierra%202500%20HD%20Regular%20Cab-front_14349_032_1841x858_GBA_cropped.png?downsize=750:*,0.0,4.0,11,297,1210,1,5,2132
gmc,savana-3500-passenger,2020,Savana 3500 Passenger LS Extended Van 3D,Flexible Fuel,RWD,0,0,0,Automatic,32435,34881,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11709/2020-GMC-Savana%203500%20Passenger-front_11709_032_1844x880_GBA_cropped.png?downsize=750:*,0.0,4.4,11,309,2558,5,4,2133
gmc,savana-3500-passenger,2020,Savana 3500 Passenger LS Van 3D,Gas,RWD,0,0,0,Automatic,34757,34881,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11709/2020-GMC-Savana%203500%20Passenger-front_11709_032_1844x880_GBA_cropped.png?downsize=750:*,0.0,4.4,11,309,2575,1,4,2133
gmc,savana-3500-passenger,2020,Savana 3500 Passenger LT Extended Van 3D,Flexible Fuel,RWD,0,0,0,Automatic,35006,34881,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11709/2020-GMC-Savana%203500%20Passenger-front_11709_032_1844x880_GBA_cropped.png?downsize=750:*,0.0,4.4,11,309,2559,5,4,2133
gmc,savana-3500-passenger,2020,Savana 3500 Passenger LT Van 3D,Flexible Fuel,RWD,0,0,0,Automatic,36411,34881,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11709/2020-GMC-Savana%203500%20Passenger-front_11709_032_1844x880_GBA_cropped.png?downsize=750:*,0.0,4.4,11,309,2576,5,4,2133
gmc,sierra-2500-hd-double-cab,2020, 1/2 ft,Gas,4WD,0,0,0,Automatic,33196,37746,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14382/2020-GMC-Sierra%202500%20HD%20Double%20Cab-front_14382_032_1823x807_GAN_cropped.png?downsize=750:*,0.0,4.0,11,299,1346,1,5,2134
gmc,sierra-2500-hd-double-cab,2020,Sierra 2500 HD Double Cab Pickup 4D 8 ft,Gas,4WD,0,0,0,Automatic,33394,37746,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14382/2020-GMC-Sierra%202500%20HD%20Double%20Cab-front_14382_032_1823x807_GAN_cropped.png?downsize=750:*,0.0,4.0,11,299,2564,1,5,2134
gmc,sierra-2500-hd-double-cab,2020, 1/2 ft,Gas,4WD,0,0,0,Automatic,37358,37746,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14382/2020-GMC-Sierra%202500%20HD%20Double%20Cab-front_14382_032_1823x807_GAN_cropped.png?downsize=750:*,0.0,4.0,11,299,1346,1,5,2134
gmc,sierra-2500-hd-double-cab,2020,Sierra 2500 HD Double Cab SLE Pickup 4D 8 ft,Gas,4WD,0,0,0,Automatic,38134,37746,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14382/2020-GMC-Sierra%202500%20HD%20Double%20Cab-front_14382_032_1823x807_GAN_cropped.png?downsize=750:*,0.0,4.0,11,299,2500,1,5,2134
gmc,sierra-2500-hd-double-cab,2020, 1/2 ft,Gas,4WD,0,0,0,Automatic,44811,37746,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14382/2020-GMC-Sierra%202500%20HD%20Double%20Cab-front_14382_032_1823x807_GAN_cropped.png?downsize=750:*,0.0,4.0,11,299,1346,1,5,2134
gmc,sierra-2500-hd-double-cab,2020,Sierra 2500 HD Double Cab SLT Pickup 4D 8 ft,Gas,4WD,0,0,0,Automatic,44811,37746,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14382/2020-GMC-Sierra%202500%20HD%20Double%20Cab-front_14382_032_1823x807_GAN_cropped.png?downsize=750:*,0.0,4.0,11,299,2501,1,5,2134
gmc,sierra-3500-hd-regular-cab,2020,D 8 ft,Gas,4WD,0,0,0,Automatic,33637,35113,https://file.kelleybluebookimages.com/kbb/base/house/2020/2020-GMC-Sierra%203500%20HD%20Regular%20Cab-FrontSide_GMSR35R2001_640x480.jpg?downsize=750:*,0.0,4.2,11,298,1210,1,5,2135
gmc,sierra-3500-hd-regular-cab,2020,D 8 ft,Gas,4WD,0,0,0,Automatic,36589,35113,https://file.kelleybluebookimages.com/kbb/base/house/2020/2020-GMC-Sierra%203500%20HD%20Regular%20Cab-FrontSide_GMSR35R2001_640x480.jpg?downsize=750:*,0.0,4.2,11,298,1210,1,5,2135
gmc,sierra-3500-hd-double-cab,2020,Sierra 3500 HD Double Cab Pickup 4D 8 ft,Gas,4WD,0,0,0,Automatic,36292,36647,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14420/2020-GMC-Sierra%203500%20HD%20Double%20Cab-front_14420_032_1825x818_GAN_cropped.png?downsize=750:*,0.0,4.2,11,300,2569,1,5,2136
gmc,sierra-3500-hd-double-cab,2020,Sierra 3500 HD Double Cab SLE Pickup 4D 8 ft,Gas,4WD,0,0,0,Automatic,37003,36647,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14420/2020-GMC-Sierra%203500%20HD%20Double%20Cab-front_14420_032_1825x818_GAN_cropped.png?downsize=750:*,0.0,4.2,11,300,2523,1,5,2136
gmc,terrain,2019,Terrain SL Sport Utility 4D,Gas,FWD,26,30,28,Automatic,13948,16997,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12938/2019-GMC-Terrain-front_12938_032_1839x888_GPJ_cropped.png?downsize=750:*,4.4,3.9,11,305,2593,1,2,2137
gmc,terrain,2019,Terrain SLE Sport Utility 4D,Gas,FWD,26,30,28,Automatic,15298,16997,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12938/2019-GMC-Terrain-front_12938_032_1839x888_GPJ_cropped.png?downsize=750:*,4.4,3.9,11,305,2594,1,2,2137
gmc,terrain,2019,Terrain SLT Diesel Sport Utility 4D,Diesel,FWD,28,39,32,Automatic,16974,16997,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12938/2019-GMC-Terrain-front_12938_032_1839x888_GPJ_cropped.png?downsize=750:*,4.4,3.9,11,305,2595,4,2,2137
gmc,terrain,2019,Terrain SLT Sport Utility 4D,Gas,FWD,26,30,28,Automatic,17021,16997,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12938/2019-GMC-Terrain-front_12938_032_1839x888_GPJ_cropped.png?downsize=750:*,4.4,3.9,11,305,2596,1,2,2137
gmc,terrain,2019,Terrain Denali Sport Utility 4D,Gas,AWD,21,26,23,Automatic,20051,16997,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12938/2019-GMC-Terrain-front_12938_032_1839x888_GPJ_cropped.png?downsize=750:*,4.4,3.9,11,305,2597,1,1,2137
gmc,terrain,2019,Terrain SLE Diesel Sport Utility 4D,Diesel,AWD,28,38,32,Automatic,21300,16997,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12938/2019-GMC-Terrain-front_12938_032_1839x888_GPJ_cropped.png?downsize=750:*,4.4,3.9,11,305,2598,4,1,2137
gmc,yukon-xl,2019,D,Gas,4WD,14,21,16,Automatic,25988,28218,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12424/2019-GMC-Yukon%20XL-front_12424_032_1845x846_GAN_cropped.png?downsize=750:*,4.3,3.9,11,292,52,1,5,2138
gmc,yukon-xl,2019,D,Gas,4WD,14,21,16,Automatic,27341,28218,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12424/2019-GMC-Yukon%20XL-front_12424_032_1845x846_GAN_cropped.png?downsize=750:*,4.3,3.9,11,292,52,1,5,2138
gmc,yukon-xl,2019,D,Gas,4WD,14,21,16,Automatic,29095,28218,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12424/2019-GMC-Yukon%20XL-front_12424_032_1845x846_GAN_cropped.png?downsize=750:*,4.3,3.9,11,292,52,1,5,2138
gmc,yukon-xl,2019,D,Gas,4WD,14,20,16,Automatic,34076,28218,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12424/2019-GMC-Yukon%20XL-front_12424_032_1845x846_GAN_cropped.png?downsize=750:*,4.3,3.9,11,292,52,1,5,2138
gmc,yukon,2019,D,Gas,4WD,15,21,17,Automatic,28771,31644,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13038/2019-GMC-Yukon-front_13038_032_1863x917_G1W_cropped.png?downsize=750:*,4.3,3.9,11,291,52,1,5,2139
gmc,yukon,2019,D,Gas,4WD,15,21,17,Automatic,31217,31644,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13038/2019-GMC-Yukon-front_13038_032_1863x917_G1W_cropped.png?downsize=750:*,4.3,3.9,11,291,52,1,5,2139
gmc,yukon,2019,D,Gas,4WD,15,21,17,Automatic,32071,31644,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13038/2019-GMC-Yukon-front_13038_032_1863x917_G1W_cropped.png?downsize=750:*,4.3,3.9,11,291,52,1,5,2139
gmc,yukon,2019,D,Gas,4WD,14,22,17,Automatic,37685,31644,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13038/2019-GMC-Yukon-front_13038_032_1863x917_G1W_cropped.png?downsize=750:*,4.3,3.9,11,291,52,1,5,2139
gmc,canyon-extended-cab,2019,Canyon Extended Cab SL Pickup 2D 6 ft,Gas,2WD,20,26,22,Manual,17128,23195,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13578/2019-GMC-Canyon%20Extended%20Cab-front_13578_032_1804x815_GJI_cropped.png?downsize=750:*,4.2,4.3,11,311,2582,1,3,2140
gmc,canyon-extended-cab,2019,Canyon Extended Cab Pickup 2D 6 ft,Gas,2WD,18,25,20,Automatic,17431,23195,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13578/2019-GMC-Canyon%20Extended%20Cab-front_13578_032_1804x815_GJI_cropped.png?downsize=750:*,4.2,4.3,11,311,2583,1,3,2140
gmc,canyon-extended-cab,2019,Canyon Extended Cab SLE Pickup 2D 6 ft,Gas,2WD,18,25,20,Automatic,23195,23195,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13578/2019-GMC-Canyon%20Extended%20Cab-front_13578_032_1804x815_GJI_cropped.png?downsize=750:*,4.2,4.3,11,311,2584,1,3,2140
gmc,canyon-extended-cab,2019,Canyon Extended Cab SLE All Terrain Pickup 2D 6 ft,Gas,4WD,17,24,19,Automatic,27731,23195,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13578/2019-GMC-Canyon%20Extended%20Cab-front_13578_032_1804x815_GJI_cropped.png?downsize=750:*,4.2,4.3,11,311,2599,1,5,2140
gmc,canyon-extended-cab,2019,Canyon Extended Cab SLT All Terrain Pickup 2D 6 ft,Gas,4WD,17,24,19,Automatic,28813,23195,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13578/2019-GMC-Canyon%20Extended%20Cab-front_13578_032_1804x815_GJI_cropped.png?downsize=750:*,4.2,4.3,11,311,2600,1,5,2140
gmc,canyon-crew-cab,2019,Canyon Crew Cab Pickup 4D 5 ft,Gas,2WD,18,25,20,Automatic,18792,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2586,1,3,2141
gmc,canyon-crew-cab,2019,Canyon Crew Cab Pickup 4D 6 ft,Gas,2WD,18,25,20,Automatic,22453,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2601,1,3,2141
gmc,canyon-crew-cab,2019,Canyon Crew Cab SLE Pickup 4D 5 ft,Gas,4WD,17,24,19,Automatic,22823,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2587,1,5,2141
gmc,canyon-crew-cab,2019,Canyon Crew Cab All Terrain Pickup 4D 5 ft,Gas,4WD,17,24,19,Automatic,24210,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2588,1,5,2141
gmc,canyon-crew-cab,2019,Canyon Crew Cab SLE Pickup 4D 6 ft,Gas,4WD,17,24,19,Automatic,25605,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2589,1,5,2141
gmc,canyon-crew-cab,2019,Canyon Crew Cab Denali Pickup 4D 5 ft,Gas,4WD,17,24,19,Automatic,26702,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2537,1,5,2141
gmc,canyon-crew-cab,2019,Canyon Crew Cab All Terrain Pickup 4D 6 ft,Gas,4WD,17,24,19,Automatic,27559,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2591,1,5,2141
gmc,canyon-crew-cab,2019,Canyon Crew Cab SLT Pickup 4D 5 ft,Gas,4WD,17,24,19,Automatic,28260,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2590,1,5,2141
gmc,canyon-crew-cab,2019,Canyon Crew Cab Denali Pickup 4D 6 ft,Gas,4WD,17,24,19,Automatic,29102,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2539,1,5,2141
gmc,canyon-crew-cab,2019,Canyon Crew Cab SLT Pickup 4D 6 ft,Gas,4WD,17,24,19,Automatic,29554,26153,https://file.kelleybluebookimages.com/kbb/base/evox/ExtSpP/13002/2019-GMC-Canyon%20Crew%20Cab-360SpinFrame_13002_032_2400x1800_nologo.png?downsize=750:*,4.2,4.3,11,290,2592,1,5,2141
gmc,acadia,2019,Acadia SLE-2 Sport Utility 4D,Gas,FWD,18,25,21,Automatic,18101,20519,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12294/2019-GMC-Acadia-front_12294_032_1822x850_G1W_cropped.png?downsize=750:*,4.1,4.2,11,295,2602,1,2,2142
gmc,acadia,2019,Acadia SLE-1 Sport Utility 4D,Gas,FWD,21,26,23,Automatic,18468,20519,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12294/2019-GMC-Acadia-front_12294_032_1822x850_G1W_cropped.png?downsize=750:*,4.1,4.2,11,295,2603,1,2,2142
gmc,acadia,2019,Acadia SL Sport Utility 4D,Gas,FWD,21,26,23,Automatic,19547,20519,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12294/2019-GMC-Acadia-front_12294_032_1822x850_G1W_cropped.png?downsize=750:*,4.1,4.2,11,295,2571,1,2,2142
gmc,acadia,2019,Acadia SLT-1 Sport Utility 4D,Gas,AWD,17,25,20,Automatic,21492,20519,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12294/2019-GMC-Acadia-front_12294_032_1822x850_G1W_cropped.png?downsize=750:*,4.1,4.2,11,295,2604,1,1,2142
gmc,acadia,2019,Acadia SLT-2 Sport Utility 4D,Gas,AWD,17,25,20,Automatic,22127,20519,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12294/2019-GMC-Acadia-front_12294_032_1822x850_G1W_cropped.png?downsize=750:*,4.1,4.2,11,295,2605,1,1,2142
gmc,acadia,2019,Acadia Denali Sport Utility 4D,Gas,AWD,17,25,20,Automatic,23478,20519,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12294/2019-GMC-Acadia-front_12294_032_1822x850_G1W_cropped.png?downsize=750:*,4.1,4.2,11,295,2574,1,1,2142
gmc,sierra-1500-limited-double-cab,2019, ft,Gas,4WD,15,21,17,Automatic,23966,24608,https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-GMC-Sierra%201500%20Limited%20Double%20Cab-FrontSide_GMSLDSLE1901_640x480.jpg?downsize=750:*,4.0,4.0,11,314,1196,1,5,2143
gmc,sierra-1500-limited-double-cab,2019, ft,Gas,4WD,15,21,17,Automatic,25251,24608,https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-GMC-Sierra%201500%20Limited%20Double%20Cab-FrontSide_GMSLDSLE1901_640x480.jpg?downsize=750:*,4.0,4.0,11,314,1196,1,5,2143
gmc,sierra-2500-hd-double-cab,2019,D 8 ft,Flexible Fuel,4WD,0,0,0,Automatic,28323,32504,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13695/2019-GMC-Sierra%202500%20HD%20Double%20Cab-front_13695_032_1834x805_G7C_cropped.png?downsize=750:*,4.0,4.6,11,299,1210,5,5,2144
gmc,sierra-2500-hd-double-cab,2019,D 6 1/2 ft,Flexible Fuel,4WD,0,0,0,Automatic,29852,32504,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13695/2019-GMC-Sierra%202500%20HD%20Double%20Cab-front_13695_032_1834x805_G7C_cropped.png?downsize=750:*,4.0,4.6,11,299,1211,5,5,2144
gmc,sierra-2500-hd-double-cab,2019,D 8 ft,Flexible Fuel,4WD,0,0,0,Automatic,35156,32504,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13695/2019-GMC-Sierra%202500%20HD%20Double%20Cab-front_13695_032_1834x805_G7C_cropped.png?downsize=750:*,4.0,4.6,11,299,1210,5,5,2144
gmc,sierra-2500-hd-double-cab,2019,D 6 1/2 ft,Flexible Fuel,4WD,0,0,0,Automatic,35238,32504,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13695/2019-GMC-Sierra%202500%20HD%20Double%20Cab-front_13695_032_1834x805_G7C_cropped.png?downsize=750:*,4.0,4.6,11,299,1211,5,5,2144
gmc,sierra-3500-hd-crew-cab,2019,Sierra 3500 HD Crew Cab Pickup 4D 6 1/2 ft,Flexible Fuel,4WD,0,0,0,Automatic,28580,41044,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13003/2019-GMC-Sierra%203500%20HD%20Crew%20Cab-front_13003_032_1821x783_GPJ_cropped.png?downsize=750:*,4.0,4.1,11,302,2567,5,5,2145
gmc,sierra-3500-hd-crew-cab,2019, ft,Flexible Fuel,4WD,0,0,0,Automatic,28986,41044,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13003/2019-GMC-Sierra%203500%20HD%20Crew%20Cab-front_13003_032_1821x783_GPJ_cropped.png?downsize=750:*,4.0,4.1,11,302,1196,5,5,2145
gmc,sierra-3500-hd-crew-cab,2019,Sierra 3500 HD Crew Cab SLE Pickup 4D 6 1/2 ft,Diesel,4WD,0,0,0,Automatic,38997,41044,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13003/2019-GMC-Sierra%203500%20HD%20Crew%20Cab-front_13003_032_1821x783_GPJ_cropped.png?downsize=750:*,4.0,4.1,11,302,2515,4,5,2145
gmc,sierra-3500-hd-crew-cab,2019, ft,Diesel,4WD,0,0,0,Automatic,39124,41044,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13003/2019-GMC-Sierra%203500%20HD%20Crew%20Cab-front_13003_032_1821x783_GPJ_cropped.png?downsize=750:*,4.0,4.1,11,302,1196,4,5,2145
gmc,sierra-3500-hd-crew-cab,2019,Sierra 3500 HD Crew Cab Denali Pickup 4D 6 1/2 ft,Flexible Fuel,4WD,0,0,0,Automatic,42965,41044,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13003/2019-GMC-Sierra%203500%20HD%20Crew%20Cab-front_13003_032_1821x783_GPJ_cropped.png?downsize=750:*,4.0,4.1,11,302,2518,5,5,2145
gmc,sierra-3500-hd-crew-cab,2019, ft,Flexible Fuel,4WD,0,0,0,Automatic,44689,41044,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13003/2019-GMC-Sierra%203500%20HD%20Crew%20Cab-front_13003_032_1821x783_GPJ_cropped.png?downsize=750:*,4.0,4.1,11,302,1196,5,5,2145
gmc,sierra-3500-hd-crew-cab,2019,Sierra 3500 HD Crew Cab SLT Pickup 4D 6 1/2 ft,Flexible Fuel,4WD,0,0,0,Automatic,45056,41044,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13003/2019-GMC-Sierra%203500%20HD%20Crew%20Cab-front_13003_032_1821x783_GPJ_cropped.png?downsize=750:*,4.0,4.1,11,302,2520,5,5,2145
gmc,sierra-3500-hd-crew-cab,2019, ft,Diesel,4WD,0,0,0,Automatic,47558,41044,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13003/2019-GMC-Sierra%203500%20HD%20Crew%20Cab-front_13003_032_1821x783_GPJ_cropped.png?downsize=750:*,4.0,4.1,11,302,1196,4,5,2145
gmc,sierra-2500-hd-crew-cab,2019,Sierra 2500 HD Crew Cab Pickup 4D 8 ft,Flexible Fuel,4WD,0,0,0,Automatic,29832,40536,https://file.kelleybluebookimages.com/kbb/base/evox/CP/10904/2019-GMC-Sierra%202500%20HD%20Crew%20Cab-front_10904_032_1818x785_GAZ_cropped.png?downsize=750:*,4.0,4.6,11,301,2566,5,5,2146
gmc,sierra-2500-hd-crew-cab,2019,Sierra 2500 HD Crew Cab Pickup 4D 6 1/2 ft,Flexible Fuel,4WD,0,0,0,Automatic,29889,40536,https://file.kelleybluebookimages.com/kbb/base/evox/CP/10904/2019-GMC-Sierra%202500%20HD%20Crew%20Cab-front_10904_032_1818x785_GAZ_cropped.png?downsize=750:*,4.0,4.6,11,301,2565,5,5,2146
gmc,sierra-2500-hd-crew-cab,2019,Sierra 2500 HD Crew Cab SLE Pickup 4D 6 1/2 ft,Diesel,4WD,0,0,0,Automatic,39645,40536,https://file.kelleybluebookimages.com/kbb/base/evox/CP/10904/2019-GMC-Sierra%202500%20HD%20Crew%20Cab-front_10904_032_1818x785_GAZ_cropped.png?downsize=750:*,4.0,4.6,11,301,2505,4,5,2146
